repo,file,decl,method,n,metric,model,annotation,syntax_search,mathlib_search,examples,og_correct,og_errors,og_score,new_correct,new_errors,new_score,delta,og_raw,new_raw,time
Tests,Tests/MIL/C05_Elementary_Number_Theory/solutions/Solutions_S01_Irrational_Roots.lean,"theorem Nat.Prime.factorization' {p : ℕ} (prime_p : p.Prime) :
    p.factorization p = 1 ","best_of_n(refinement_n(prompt_flat, prev_data_num=1, keep_best=True))",5,LENGTH,gpt-4o,TRUE,TRUE,TRUE,10,TRUE,,2,TRUE,,2,0,"
theorem Nat.Prime.factorization' {p : ℕ} (prime_p : p.Prime) :
    p.factorization p = 1  := by
  rw [prime_p.factorization]
  simp","
theorem Nat.Prime.factorization' {p : ℕ} (prime_p : p.Prime) :
    p.factorization p = 1  := by
  rw [prime_p.factorization]
  simp",76.40034413
Tests,Tests/MIL/C05_Elementary_Number_Theory/solutions/Solutions_S01_Irrational_Roots.lean,example {m n p : ℕ} (nnz : n ≠ 0) (prime_p : p.Prime) : m ^ 2 ≠ p * n ^ 2,"best_of_n(refinement_n(prompt_flat, prev_data_num=1, keep_best=True))",5,LENGTH,gpt-4o,TRUE,TRUE,TRUE,10,TRUE,,11,TRUE,,11,0,"
example {m n p : ℕ} (nnz : n ≠ 0) (prime_p : p.Prime) : m ^ 2 ≠ p * n ^ 2  := by
  intro sqr_eq
  have nsqr_nez : n ^ 2 ≠ 0 := by simpa
  have eq1 : Nat.factorization (m ^ 2) p = 2 * m.factorization p := by
    rw [factorization_pow']
  have eq2 : (p * n ^ 2).factorization p = 2 * n.factorization p + 1 := by
    rw [factorization_mul' prime_p.ne_zero nsqr_nez, prime_p.factorization', factorization_pow',
      add_comm]
  have : 2 * m.factorization p % 2 = (2 * n.factorization p + 1) % 2 := by
    rw [← eq1, sqr_eq, eq2]
  rw [add_comm, Nat.add_mul_mod_self_left, Nat.mul_mod_right] at this
  norm_num at this","
example {m n p : ℕ} (nnz : n ≠ 0) (prime_p : p.Prime) : m ^ 2 ≠ p * n ^ 2  := by
  intro sqr_eq
  have nsqr_nez : n ^ 2 ≠ 0 := by simpa
  have eq1 : Nat.factorization (m ^ 2) p = 2 * m.factorization p := by
    rw [factorization_pow']
  have eq2 : (p * n ^ 2).factorization p = 2 * n.factorization p + 1 := by
    rw [factorization_mul' prime_p.ne_zero nsqr_nez, prime_p.factorization', factorization_pow',
      add_comm]
  have : 2 * m.factorization p % 2 = (2 * n.factorization p + 1) % 2 := by
    rw [← eq1, sqr_eq, eq2]
  rw [add_comm, Nat.add_mul_mod_self_left, Nat.mul_mod_right] at this
  norm_num at this",80.5843761
Tests,Tests/MIL/C05_Elementary_Number_Theory/solutions/Solutions_S01_Irrational_Roots.lean,"example {m n k r : ℕ} (nnz : n ≠ 0) (pow_eq : m ^ k = r * n ^ k) {p : ℕ} :
    k ∣ r.factorization p ","best_of_n(refinement_n(prompt_flat, prev_data_num=1, keep_best=True))",5,LENGTH,gpt-4o,TRUE,TRUE,TRUE,10,TRUE,,13,TRUE,,13,0,"
example {m n k r : ℕ} (nnz : n ≠ 0) (pow_eq : m ^ k = r * n ^ k) {p : ℕ} :
    k ∣ r.factorization p  := by
  rcases r with _ | r
  · simp
  have npow_nz : n ^ k ≠ 0 := fun npowz ↦ nnz (pow_eq_zero npowz)
  have eq1 : (m ^ k).factorization p = k * m.factorization p := by
    rw [factorization_pow']
  have eq2 : ((r + 1) * n ^ k).factorization p =
      k * n.factorization p + (r + 1).factorization p := by
    rw [factorization_mul' r.succ_ne_zero npow_nz, factorization_pow', add_comm]
  have : r.succ.factorization p = k * m.factorization p - k * n.factorization p := by
    rw [← eq1, pow_eq, eq2, add_comm, Nat.add_sub_cancel]
  rw [this]
  apply Nat.dvd_sub' <;>
  apply Nat.dvd_mul_right","
example {m n k r : ℕ} (nnz : n ≠ 0) (pow_eq : m ^ k = r * n ^ k) {p : ℕ} :
    k ∣ r.factorization p  := by
  rcases r with _ | r
  · simp
  have npow_nz : n ^ k ≠ 0 := fun npowz ↦ nnz (pow_eq_zero npowz)
  have eq1 : (m ^ k).factorization p = k * m.factorization p := by
    rw [factorization_pow']
  have eq2 : ((r + 1) * n ^ k).factorization p =
      k * n.factorization p + (r + 1).factorization p := by
    rw [factorization_mul' r.succ_ne_zero npow_nz, factorization_pow', add_comm]
  have : r.succ.factorization p = k * m.factorization p - k * n.factorization p := by
    rw [← eq1, pow_eq, eq2, add_comm, Nat.add_sub_cancel]
  rw [this]
  apply Nat.dvd_sub' <;>
  apply Nat.dvd_mul_right",92.49298525
Tests,Tests/MIL/C03_Logic/solutions/Solutions_S01_Implication_and_the_Universal_Quantifier.lean,"theorem my_lemma4 :
    ∀ {x y ε : ℝ}, 0 < ε → ε ≤ 1 → |x| < ε → |y| < ε → |x * y| < ε ","best_of_n(refinement_n(prompt_flat, prev_data_num=1, keep_best=True))",5,LENGTH,gpt-4o,TRUE,TRUE,TRUE,10,TRUE,,11,TRUE,,11,0,"
theorem my_lemma4 :
    ∀ {x y ε : ℝ}, 0 < ε → ε ≤ 1 → |x| < ε → |y| < ε → |x * y| < ε  := by
  intro x y ε epos ele1 xlt ylt
  calc
    |x * y| = |x| * |y| := by apply abs_mul
    _ ≤ |x| * ε := by apply mul_le_mul; linarith; linarith; apply abs_nonneg; apply abs_nonneg;
    _ < 1 * ε := by rw [mul_lt_mul_right epos]; linarith
    _ = ε := by apply one_mul","
theorem my_lemma4 :
    ∀ {x y ε : ℝ}, 0 < ε → ε ≤ 1 → |x| < ε → |y| < ε → |x * y| < ε  := by
  intro x y ε epos ele1 xlt ylt
  calc
    |x * y| = |x| * |y| := by apply abs_mul
    _ ≤ |x| * ε := by apply mul_le_mul; linarith; linarith; apply abs_nonneg; apply abs_nonneg;
    _ < 1 * ε := by rw [mul_lt_mul_right epos]; linarith
    _ = ε := by apply one_mul",18.30667615
Tests,Tests/MIL/C03_Logic/solutions/Solutions_S01_Implication_and_the_Universal_Quantifier.lean,example (hfa : FnLb f a) (hgb : FnLb g b) : FnLb (fun x ↦ f x + g x) (a + b),"best_of_n(refinement_n(prompt_flat, prev_data_num=1, keep_best=True))",5,LENGTH,gpt-4o,TRUE,TRUE,TRUE,10,TRUE,,4,TRUE,,1,-0.75,"
example (hfa : FnLb f a) (hgb : FnLb g b) : FnLb (fun x ↦ f x + g x) (a + b)  := by
  intro x
  apply add_le_add
  apply hfa
  apply hgb","
example (hfa : FnLb f a) (hgb : FnLb g b) : FnLb (fun x ↦ f x + g x) (a + b)    := by
  exact fun x => add_le_add (hfa x) (hgb x)",18.84315872
Tests,Tests/MIL/C03_Logic/solutions/Solutions_S01_Implication_and_the_Universal_Quantifier.lean,example (nnf : FnLb f 0) (nng : FnLb g 0) : FnLb (fun x ↦ f x * g x) 0,"best_of_n(refinement_n(prompt_flat, prev_data_num=1, keep_best=True))",5,LENGTH,gpt-4o,TRUE,TRUE,TRUE,10,TRUE,,4,TRUE,,2,-0.5,"
example (nnf : FnLb f 0) (nng : FnLb g 0) : FnLb (fun x ↦ f x * g x) 0  := by
  intro x
  apply mul_nonneg
  apply nnf
  apply nng","
example (nnf : FnLb f 0) (nng : FnLb g 0) : FnLb (fun x ↦ f x * g x) 0   := by
  intro x
  exact mul_nonneg (nnf x) (nng x)",18.32429886
Tests,Tests/MIL/C03_Logic/solutions/Solutions_S01_Implication_and_the_Universal_Quantifier.lean,"example (hfa : FnUb f a) (hgb : FnUb g b) (nng : FnLb g 0) (nna : 0 ≤ a) :
    FnUb (fun x ↦ f x * g x) (a * b) ","best_of_n(refinement_n(prompt_flat, prev_data_num=1, keep_best=True))",5,LENGTH,gpt-4o,TRUE,TRUE,TRUE,10,TRUE,,6,TRUE,,1,-0.8333333333,"
example (hfa : FnUb f a) (hgb : FnUb g b) (nng : FnLb g 0) (nna : 0 ≤ a) :
    FnUb (fun x ↦ f x * g x) (a * b)  := by
  intro x
  apply mul_le_mul
  apply hfa
  apply hgb
  apply nng
  apply nna","
example (hfa : FnUb f a) (hgb : FnUb g b) (nng : FnLb g 0) (nna : 0 ≤ a) :
    FnUb (fun x ↦ f x * g x) (a * b)    := by
  exact fun x => mul_le_mul (hfa x) (hgb x) (nng x) nna",16.5934391
Tests,Tests/MIL/C03_Logic/solutions/Solutions_S01_Implication_and_the_Universal_Quantifier.lean,example {c : ℝ} (mf : Monotone f) (nnc : 0 ≤ c) : Monotone fun x ↦ c * f x,"best_of_n(refinement_n(prompt_flat, prev_data_num=1, keep_best=True))",5,LENGTH,gpt-4o,TRUE,TRUE,TRUE,10,TRUE,,3,TRUE,,2,-0.3333333333,"
example {c : ℝ} (mf : Monotone f) (nnc : 0 ≤ c) : Monotone fun x ↦ c * f x  := by
  intro a b aleb
  apply mul_le_mul_of_nonneg_left _ nnc
  apply mf aleb","
example {c : ℝ} (mf : Monotone f) (nnc : 0 ≤ c) : Monotone fun x ↦ c * f x   := by
  intro a b aleb
  apply mul_le_mul_of_nonneg_left (mf aleb) nnc",19.175313
Tests,Tests/MIL/C03_Logic/solutions/Solutions_S01_Implication_and_the_Universal_Quantifier.lean,example (mf : Monotone f) (mg : Monotone g) : Monotone fun x ↦ f (g x),"best_of_n(refinement_n(prompt_flat, prev_data_num=1, keep_best=True))",5,LENGTH,gpt-4o,TRUE,TRUE,TRUE,10,TRUE,,4,TRUE,,1,-0.75,"
example (mf : Monotone f) (mg : Monotone g) : Monotone fun x ↦ f (g x)  := by
  intro a b aleb
  apply mf
  apply mg
  apply aleb","
example (mf : Monotone f) (mg : Monotone g) : Monotone fun x ↦ f (g x)    := by
  exact fun a b aleb => mf (mg aleb)",75.37988186
Tests,Tests/MIL/C03_Logic/solutions/Solutions_S01_Implication_and_the_Universal_Quantifier.lean,example (of : FnOdd f) (og : FnOdd g) : FnEven fun x ↦ f x * g x,"best_of_n(refinement_n(prompt_flat, prev_data_num=1, keep_best=True))",5,LENGTH,gpt-4o,TRUE,TRUE,TRUE,10,TRUE,,3,TRUE,,3,0,"
example (of : FnOdd f) (og : FnOdd g) : FnEven fun x ↦ f x * g x  := by
  intro x
  calc
    (fun x ↦ f x * g x) x = f x * g x := rfl
    _ = f (-x) * g (-x) := by rw [of, og, neg_mul_neg]","
example (of : FnOdd f) (og : FnOdd g) : FnEven fun x ↦ f x * g x  := by
  intro x
  calc
    (fun x ↦ f x * g x) x = f x * g x := rfl
    _ = f (-x) * g (-x) := by rw [of, og, neg_mul_neg]",16.38706374
Tests,Tests/MIL/C03_Logic/solutions/Solutions_S01_Implication_and_the_Universal_Quantifier.lean,example (ef : FnEven f) (og : FnOdd g) : FnOdd fun x ↦ f x * g x,"best_of_n(refinement_n(prompt_flat, prev_data_num=1, keep_best=True))",5,LENGTH,gpt-4o,TRUE,TRUE,TRUE,10,TRUE,,3,TRUE,,3,0,"
example (ef : FnEven f) (og : FnOdd g) : FnOdd fun x ↦ f x * g x  := by
  intro x
  dsimp
  rw [ef, og, neg_mul_eq_mul_neg]","
example (ef : FnEven f) (og : FnOdd g) : FnOdd fun x ↦ f x * g x  := by
  intro x
  dsimp
  rw [ef, og, neg_mul_eq_mul_neg]",74.94944406
Tests,Tests/MIL/C03_Logic/solutions/Solutions_S01_Implication_and_the_Universal_Quantifier.lean,example (ef : FnEven f) (og : FnOdd g) : FnEven fun x ↦ f (g x),"best_of_n(refinement_n(prompt_flat, prev_data_num=1, keep_best=True))",5,LENGTH,gpt-4o,TRUE,TRUE,TRUE,10,TRUE,,3,TRUE,,3,0,"
example (ef : FnEven f) (og : FnOdd g) : FnEven fun x ↦ f (g x)  := by
  intro x
  dsimp
  rw [og, ← ef]","
example (ef : FnEven f) (og : FnOdd g) : FnEven fun x ↦ f (g x)  := by
  intro x
  dsimp
  rw [og, ← ef]",17.97907305
